,actual_kwh,actual_temperature,date,time,dow,month
2013-11-26 08:30:00-08:00,91.2,,2013-11-26,08:30:00,1,11
2013-11-26 08:45:00-08:00,92.7,,2013-11-26,08:45:00,1,11
2013-11-26 09:00:00-08:00,92.7,52.0,2013-11-26,09:00:00,1,11
2013-11-26 09:15:00-08:00,95.1,,2013-11-26,09:15:00,1,11
2013-11-26 09:30:00-08:00,93.9,,2013-11-26,09:30:00,1,11
2013-11-26 09:45:00-08:00,94.5,,2013-11-26,09:45:00,1,11
2013-11-26 10:00:00-08:00,94.5,55.0,2013-11-26,10:00:00,1,11
2013-11-26 10:15:00-08:00,97.2,,2013-11-26,10:15:00,1,11
2013-11-26 10:30:00-08:00,102.6,,2013-11-26,10:30:00,1,11
2013-11-26 10:45:00-08:00,101.4,,2013-11-26,10:45:00,1,11
2013-11-26 11:00:00-08:00,101.4,55.9,2013-11-26,11:00:00,1,11
2013-11-26 11:15:00-08:00,102.6,,2013-11-26,11:15:00,1,11
2013-11-26 11:30:00-08:00,104.1,,2013-11-26,11:30:00,1,11
2013-11-26 11:45:00-08:00,104.4,,2013-11-26,11:45:00,1,11
2013-11-26 12:00:00-08:00,102.9,55.9,2013-11-26,12:00:00,1,11
2013-11-26 12:15:00-08:00,107.1,,2013-11-26,12:15:00,1,11
2013-11-26 12:30:00-08:00,104.7,,2013-11-26,12:30:00,1,11
2013-11-26 12:45:00-08:00,104.1,,2013-11-26,12:45:00,1,11
2013-11-26 13:00:00-08:00,108.0,57.9,2013-11-26,13:00:00,1,11
2013-11-26 13:15:00-08:00,109.2,,2013-11-26,13:15:00,1,11
2013-11-26 13:30:00-08:00,110.7,,2013-11-26,13:30:00,1,11
2013-11-26 13:45:00-08:00,108.3,,2013-11-26,13:45:00,1,11
2013-11-26 14:00:00-08:00,105.0,59.0,2013-11-26,14:00:00,1,11
2013-11-26 14:15:00-08:00,106.2,,2013-11-26,14:15:00,1,11
2013-11-26 14:30:00-08:00,107.7,,2013-11-26,14:30:00,1,11
2013-11-26 14:45:00-08:00,107.1,,2013-11-26,14:45:00,1,11
2013-11-26 15:00:00-08:00,106.2,62.1,2013-11-26,15:00:00,1,11
2013-11-26 15:15:00-08:00,105.9,,2013-11-26,15:15:00,1,11
2013-11-26 15:30:00-08:00,102.9,,2013-11-26,15:30:00,1,11
2013-11-26 15:45:00-08:00,102.6,,2013-11-26,15:45:00,1,11
2013-11-26 16:00:00-08:00,102.0,62.1,2013-11-26,16:00:00,1,11
2013-11-26 16:15:00-08:00,100.2,,2013-11-26,16:15:00,1,11
2013-11-26 16:30:00-08:00,98.7,,2013-11-26,16:30:00,1,11
2013-11-26 16:45:00-08:00,99.3,,2013-11-26,16:45:00,1,11
2013-11-26 17:00:00-08:00,99.9,61.0,2013-11-26,17:00:00,1,11
2013-11-26 17:15:00-08:00,101.7,,2013-11-26,17:15:00,1,11
2013-11-26 17:30:00-08:00,98.4,,2013-11-26,17:30:00,1,11
2013-11-26 17:45:00-08:00,94.5,,2013-11-26,17:45:00,1,11
2013-11-26 18:00:00-08:00,93.3,59.0,2013-11-26,18:00:00,1,11
2013-11-26 18:15:00-08:00,72.6,,2013-11-26,18:15:00,1,11
2013-11-26 18:30:00-08:00,72.0,,2013-11-26,18:30:00,1,11
2013-11-26 18:45:00-08:00,68.7,,2013-11-26,18:45:00,1,11
2013-11-26 19:00:00-08:00,70.5,57.9,2013-11-26,19:00:00,1,11
2013-11-26 19:15:00-08:00,65.1,,2013-11-26,19:15:00,1,11
2013-11-26 19:30:00-08:00,62.1,,2013-11-26,19:30:00,1,11
2013-11-26 19:45:00-08:00,63.3,,2013-11-26,19:45:00,1,11
2013-11-26 20:00:00-08:00,60.9,55.9,2013-11-26,20:00:00,1,11
2013-11-26 20:15:00-08:00,63.6,,2013-11-26,20:15:00,1,11
2013-11-26 20:30:00-08:00,62.1,,2013-11-26,20:30:00,1,11
2013-11-26 20:45:00-08:00,60.0,,2013-11-26,20:45:00,1,11
2013-11-26 21:00:00-08:00,63.0,55.9,2013-11-26,21:00:00,1,11
2013-11-26 21:15:00-08:00,59.7,,2013-11-26,21:15:00,1,11
2013-11-26 21:30:00-08:00,61.2,,2013-11-26,21:30:00,1,11
2013-11-26 21:45:00-08:00,61.8,,2013-11-26,21:45:00,1,11
2013-11-26 22:00:00-08:00,60.3,55.9,2013-11-26,22:00:00,1,11
2013-11-26 22:15:00-08:00,58.5,,2013-11-26,22:15:00,1,11
2013-11-26 22:30:00-08:00,61.8,,2013-11-26,22:30:00,1,11
2013-11-26 22:45:00-08:00,58.5,,2013-11-26,22:45:00,1,11
2013-11-26 23:00:00-08:00,57.0,55.0,2013-11-26,23:00:00,1,11
2013-11-26 23:15:00-08:00,60.9,,2013-11-26,23:15:00,1,11
2013-11-26 23:30:00-08:00,59.7,,2013-11-26,23:30:00,1,11
2013-11-26 23:45:00-08:00,58.8,,2013-11-26,23:45:00,1,11
2013-11-27 00:00:00-08:00,60.3,53.1,2013-11-27,00:00:00,2,11
2013-11-27 00:15:00-08:00,60.0,,2013-11-27,00:15:00,2,11
2013-11-27 00:30:00-08:00,57.0,,2013-11-27,00:30:00,2,11
2013-11-27 00:45:00-08:00,58.5,,2013-11-27,00:45:00,2,11
2013-11-27 01:00:00-08:00,59.1,52.0,2013-11-27,01:00:00,2,11
2013-11-27 01:15:00-08:00,57.6,,2013-11-27,01:15:00,2,11
2013-11-27 01:30:00-08:00,58.2,,2013-11-27,01:30:00,2,11
2013-11-27 01:45:00-08:00,56.1,,2013-11-27,01:45:00,2,11
2013-11-27 02:00:00-08:00,54.9,50.0,2013-11-27,02:00:00,2,11
2013-11-27 02:15:00-08:00,57.9,,2013-11-27,02:15:00,2,11
2013-11-27 02:30:00-08:00,55.8,,2013-11-27,02:30:00,2,11
2013-11-27 02:45:00-08:00,54.3,,2013-11-27,02:45:00,2,11
2013-11-27 03:00:00-08:00,57.0,48.9,2013-11-27,03:00:00,2,11
2013-11-27 03:15:00-08:00,53.7,,2013-11-27,03:15:00,2,11
2013-11-27 03:30:00-08:00,55.8,,2013-11-27,03:30:00,2,11
2013-11-27 03:45:00-08:00,54.9,,2013-11-27,03:45:00,2,11
2013-11-27 04:00:00-08:00,53.7,50.0,2013-11-27,04:00:00,2,11
2013-11-27 04:15:00-08:00,55.8,,2013-11-27,04:15:00,2,11
2013-11-27 04:30:00-08:00,54.9,,2013-11-27,04:30:00,2,11
2013-11-27 04:45:00-08:00,54.3,,2013-11-27,04:45:00,2,11
2013-11-27 05:00:00-08:00,56.1,50.0,2013-11-27,05:00:00,2,11
2013-11-27 05:15:00-08:00,55.8,,2013-11-27,05:15:00,2,11
2013-11-27 05:30:00-08:00,56.1,,2013-11-27,05:30:00,2,11
2013-11-27 05:45:00-08:00,54.3,,2013-11-27,05:45:00,2,11
2013-11-27 06:00:00-08:00,57.6,48.9,2013-11-27,06:00:00,2,11
2013-11-27 06:15:00-08:00,58.8,,2013-11-27,06:15:00,2,11
2013-11-27 06:30:00-08:00,59.4,,2013-11-27,06:30:00,2,11
2013-11-27 06:45:00-08:00,84.0,,2013-11-27,06:45:00,2,11
2013-11-27 07:00:00-08:00,81.3,50.0,2013-11-27,07:00:00,2,11
2013-11-27 07:15:00-08:00,91.8,,2013-11-27,07:15:00,2,11
2013-11-27 07:30:00-08:00,90.9,,2013-11-27,07:30:00,2,11
2013-11-27 07:45:00-08:00,87.3,,2013-11-27,07:45:00,2,11
2013-11-27 08:00:00-08:00,92.7,48.9,2013-11-27,08:00:00,2,11
2013-11-27 08:15:00-08:00,90.9,,2013-11-27,08:15:00,2,11
2013-11-27 08:30:00-08:00,92.7,,2013-11-27,08:30:00,2,11
2013-11-27 08:45:00-08:00,92.7,,2013-11-27,08:45:00,2,11
2013-11-27 09:00:00-08:00,93.9,54.0,2013-11-27,09:00:00,2,11
2013-11-27 09:15:00-08:00,97.2,,2013-11-27,09:15:00,2,11
2013-11-27 09:30:00-08:00,96.6,,2013-11-27,09:30:00,2,11
2013-11-27 09:45:00-08:00,98.4,,2013-11-27,09:45:00,2,11
2013-11-27 10:00:00-08:00,99.9,55.9,2013-11-27,10:00:00,2,11
2013-11-27 10:15:00-08:00,100.8,,2013-11-27,10:15:00,2,11
2013-11-27 10:30:00-08:00,99.9,,2013-11-27,10:30:00,2,11
2013-11-27 10:45:00-08:00,100.8,,2013-11-27,10:45:00,2,11
2013-11-27 11:00:00-08:00,103.8,57.0,2013-11-27,11:00:00,2,11
2013-11-27 11:15:00-08:00,102.0,,2013-11-27,11:15:00,2,11
2013-11-27 11:30:00-08:00,103.2,,2013-11-27,11:30:00,2,11
2013-11-27 11:45:00-08:00,102.3,,2013-11-27,11:45:00,2,11
2013-11-27 12:00:00-08:00,108.0,59.0,2013-11-27,12:00:00,2,11
2013-11-27 12:15:00-08:00,104.4,,2013-11-27,12:15:00,2,11
2013-11-27 12:30:00-08:00,106.2,,2013-11-27,12:30:00,2,11
2013-11-27 12:45:00-08:00,105.0,,2013-11-27,12:45:00,2,11
2013-11-27 13:00:00-08:00,105.3,59.0,2013-11-27,13:00:00,2,11
2013-11-27 13:15:00-08:00,108.9,,2013-11-27,13:15:00,2,11
2013-11-27 13:30:00-08:00,111.6,,2013-11-27,13:30:00,2,11
2013-11-27 13:45:00-08:00,110.1,,2013-11-27,13:45:00,2,11
2013-11-27 14:00:00-08:00,111.6,60.1,2013-11-27,14:00:00,2,11
2013-11-27 14:15:00-08:00,107.7,,2013-11-27,14:15:00,2,11
2013-11-27 14:30:00-08:00,105.0,,2013-11-27,14:30:00,2,11
2013-11-27 14:45:00-08:00,103.8,,2013-11-27,14:45:00,2,11
2013-11-27 15:00:00-08:00,103.2,62.1,2013-11-27,15:00:00,2,11
2013-11-27 15:15:00-08:00,100.8,,2013-11-27,15:15:00,2,11
2013-11-27 15:30:00-08:00,99.6,,2013-11-27,15:30:00,2,11
2013-11-27 15:45:00-08:00,98.4,,2013-11-27,15:45:00,2,11
2013-11-27 16:00:00-08:00,102.3,60.1,2013-11-27,16:00:00,2,11
2013-11-27 16:15:00-08:00,96.9,,2013-11-27,16:15:00,2,11
2013-11-27 16:30:00-08:00,96.3,,2013-11-27,16:30:00,2,11
2013-11-27 16:45:00-08:00,93.9,,2013-11-27,16:45:00,2,11
2013-11-27 17:00:00-08:00,96.3,59.0,2013-11-27,17:00:00,2,11
2013-11-27 17:15:00-08:00,96.6,,2013-11-27,17:15:00,2,11
2013-11-27 17:30:00-08:00,94.8,,2013-11-27,17:30:00,2,11
2013-11-27 17:45:00-08:00,93.3,,2013-11-27,17:45:00,2,11
2013-11-27 18:00:00-08:00,94.5,59.0,2013-11-27,18:00:00,2,11
2013-11-27 18:15:00-08:00,69.3,,2013-11-27,18:15:00,2,11
2013-11-27 18:30:00-08:00,68.7,,2013-11-27,18:30:00,2,11
2013-11-27 18:45:00-08:00,68.1,,2013-11-27,18:45:00,2,11
2013-11-27 19:00:00-08:00,67.2,57.9,2013-11-27,19:00:00,2,11
2013-11-27 19:15:00-08:00,64.8,,2013-11-27,19:15:00,2,11
2013-11-27 19:30:00-08:00,60.0,,2013-11-27,19:30:00,2,11
2013-11-27 19:45:00-08:00,61.2,,2013-11-27,19:45:00,2,11
2013-11-27 20:00:00-08:00,60.3,57.9,2013-11-27,20:00:00,2,11
2013-11-27 20:15:00-08:00,58.8,,2013-11-27,20:15:00,2,11
2013-11-27 20:30:00-08:00,60.6,,2013-11-27,20:30:00,2,11
2013-11-27 20:45:00-08:00,59.1,,2013-11-27,20:45:00,2,11
2013-11-27 21:00:00-08:00,63.0,57.9,2013-11-27,21:00:00,2,11
2013-11-27 21:15:00-08:00,60.3,,2013-11-27,21:15:00,2,11
2013-11-27 21:30:00-08:00,60.9,,2013-11-27,21:30:00,2,11
2013-11-27 21:45:00-08:00,61.5,,2013-11-27,21:45:00,2,11
2013-11-27 22:00:00-08:00,58.8,57.0,2013-11-27,22:00:00,2,11
2013-11-27 22:15:00-08:00,60.9,,2013-11-27,22:15:00,2,11
2013-11-27 22:30:00-08:00,59.1,,2013-11-27,22:30:00,2,11
2013-11-27 22:45:00-08:00,57.6,,2013-11-27,22:45:00,2,11
2013-11-27 23:00:00-08:00,59.7,55.9,2013-11-27,23:00:00,2,11
2013-11-27 23:15:00-08:00,59.1,,2013-11-27,23:15:00,2,11
2013-11-27 23:30:00-08:00,58.2,,2013-11-27,23:30:00,2,11
2013-11-27 23:45:00-08:00,58.5,,2013-11-27,23:45:00,2,11
2013-11-28 00:00:00-08:00,54.6,54.0,2013-11-28,00:00:00,3,11
2013-11-28 00:15:00-08:00,58.2,,2013-11-28,00:15:00,3,11
2013-11-28 00:30:00-08:00,56.7,,2013-11-28,00:30:00,3,11
2013-11-28 00:45:00-08:00,53.4,,2013-11-28,00:45:00,3,11
2013-11-28 01:00:00-08:00,53.4,53.1,2013-11-28,01:00:00,3,11
2013-11-28 01:15:00-08:00,53.1,,2013-11-28,01:15:00,3,11
2013-11-28 01:30:00-08:00,50.7,,2013-11-28,01:30:00,3,11
2013-11-28 01:45:00-08:00,54.0,,2013-11-28,01:45:00,3,11
2013-11-28 02:00:00-08:00,52.8,51.1,2013-11-28,02:00:00,3,11
2013-11-28 02:15:00-08:00,51.9,,2013-11-28,02:15:00,3,11
2013-11-28 02:30:00-08:00,53.1,,2013-11-28,02:30:00,3,11
2013-11-28 02:45:00-08:00,52.8,,2013-11-28,02:45:00,3,11
2013-11-28 03:00:00-08:00,52.5,50.0,2013-11-28,03:00:00,3,11
2013-11-28 03:15:00-08:00,52.5,,2013-11-28,03:15:00,3,11
2013-11-28 03:30:00-08:00,51.3,,2013-11-28,03:30:00,3,11
2013-11-28 03:45:00-08:00,54.6,,2013-11-28,03:45:00,3,11
2013-11-28 04:00:00-08:00,52.2,48.9,2013-11-28,04:00:00,3,11
2013-11-28 04:15:00-08:00,51.9,,2013-11-28,04:15:00,3,11
2013-11-28 04:30:00-08:00,53.7,,2013-11-28,04:30:00,3,11
2013-11-28 04:45:00-08:00,53.1,,2013-11-28,04:45:00,3,11
2013-11-28 05:00:00-08:00,51.3,51.1,2013-11-28,05:00:00,3,11
2013-11-28 05:15:00-08:00,54.0,,2013-11-28,05:15:00,3,11
2013-11-28 05:30:00-08:00,53.1,,2013-11-28,05:30:00,3,11
2013-11-28 05:45:00-08:00,51.6,,2013-11-28,05:45:00,3,11
2013-11-28 06:00:00-08:00,53.4,51.1,2013-11-28,06:00:00,3,11
2013-11-28 06:15:00-08:00,54.9,,2013-11-28,06:15:00,3,11
2013-11-28 06:30:00-08:00,52.2,,2013-11-28,06:30:00,3,11
2013-11-28 06:45:00-08:00,54.9,,2013-11-28,06:45:00,3,11
2013-11-28 07:00:00-08:00,55.8,51.1,2013-11-28,07:00:00,3,11
2013-11-28 07:15:00-08:00,53.1,,2013-11-28,07:15:00,3,11
2013-11-28 07:30:00-08:00,51.3,,2013-11-28,07:30:00,3,11
2013-11-28 07:45:00-08:00,51.9,,2013-11-28,07:45:00,3,11
2013-11-28 08:00:00-08:00,49.8,52.0,2013-11-28,08:00:00,3,11
2013-11-28 08:15:00-08:00,51.6,,2013-11-28,08:15:00,3,11
2013-11-28 08:30:00-08:00,51.3,,2013-11-28,08:30:00,3,11
2013-11-28 08:45:00-08:00,49.5,,2013-11-28,08:45:00,3,11
2013-11-28 09:00:00-08:00,51.0,55.9,2013-11-28,09:00:00,3,11
2013-11-28 09:15:00-08:00,48.6,,2013-11-28,09:15:00,3,11
2013-11-28 09:30:00-08:00,50.7,,2013-11-28,09:30:00,3,11
2013-11-28 09:45:00-08:00,51.0,,2013-11-28,09:45:00,3,11
2013-11-28 10:00:00-08:00,50.1,57.0,2013-11-28,10:00:00,3,11
2013-11-28 10:15:00-08:00,50.4,,2013-11-28,10:15:00,3,11
2013-11-28 10:30:00-08:00,48.9,,2013-11-28,10:30:00,3,11
2013-11-28 10:45:00-08:00,51.3,,2013-11-28,10:45:00,3,11
2013-11-28 11:00:00-08:00,51.3,59.0,2013-11-28,11:00:00,3,11
2013-11-28 11:15:00-08:00,49.2,,2013-11-28,11:15:00,3,11
2013-11-28 11:30:00-08:00,51.9,,2013-11-28,11:30:00,3,11
2013-11-28 11:45:00-08:00,49.5,,2013-11-28,11:45:00,3,11
2013-11-28 12:00:00-08:00,52.2,60.1,2013-11-28,12:00:00,3,11
2013-11-28 12:15:00-08:00,49.5,,2013-11-28,12:15:00,3,11
2013-11-28 12:30:00-08:00,51.9,,2013-11-28,12:30:00,3,11
2013-11-28 12:45:00-08:00,51.0,,2013-11-28,12:45:00,3,11
2013-11-28 13:00:00-08:00,50.1,62.1,2013-11-28,13:00:00,3,11
2013-11-28 13:15:00-08:00,51.3,,2013-11-28,13:15:00,3,11
2013-11-28 13:30:00-08:00,51.3,,2013-11-28,13:30:00,3,11
2013-11-28 13:45:00-08:00,50.4,,2013-11-28,13:45:00,3,11
2013-11-28 14:00:00-08:00,50.4,62.1,2013-11-28,14:00:00,3,11
2013-11-28 14:15:00-08:00,51.6,,2013-11-28,14:15:00,3,11
2013-11-28 14:30:00-08:00,50.1,,2013-11-28,14:30:00,3,11
2013-11-28 14:45:00-08:00,51.3,,2013-11-28,14:45:00,3,11
2013-11-28 15:00:00-08:00,51.9,61.0,2013-11-28,15:00:00,3,11
2013-11-28 15:15:00-08:00,50.1,,2013-11-28,15:15:00,3,11
2013-11-28 15:30:00-08:00,50.4,,2013-11-28,15:30:00,3,11
2013-11-28 15:45:00-08:00,50.7,,2013-11-28,15:45:00,3,11
2013-11-28 16:00:00-08:00,52.8,64.9,2013-11-28,16:00:00,3,11
2013-11-28 16:15:00-08:00,50.7,,2013-11-28,16:15:00,3,11
2013-11-28 16:30:00-08:00,50.4,,2013-11-28,16:30:00,3,11
2013-11-28 16:45:00-08:00,50.1,,2013-11-28,16:45:00,3,11
2013-11-28 17:00:00-08:00,54.3,60.1,2013-11-28,17:00:00,3,11
2013-11-28 17:15:00-08:00,53.4,,2013-11-28,17:15:00,3,11
2013-11-28 17:30:00-08:00,52.8,,2013-11-28,17:30:00,3,11
2013-11-28 17:45:00-08:00,54.6,,2013-11-28,17:45:00,3,11
2013-11-28 18:00:00-08:00,54.0,60.1,2013-11-28,18:00:00,3,11
2013-11-28 18:15:00-08:00,53.7,,2013-11-28,18:15:00,3,11
2013-11-28 18:30:00-08:00,54.0,,2013-11-28,18:30:00,3,11
2013-11-28 18:45:00-08:00,52.8,,2013-11-28,18:45:00,3,11
2013-11-28 19:00:00-08:00,55.2,57.9,2013-11-28,19:00:00,3,11
2013-11-28 19:15:00-08:00,54.0,,2013-11-28,19:15:00,3,11
2013-11-28 19:30:00-08:00,53.7,,2013-11-28,19:30:00,3,11
2013-11-28 19:45:00-08:00,54.3,,2013-11-28,19:45:00,3,11
2013-11-28 20:00:00-08:00,52.8,57.9,2013-11-28,20:00:00,3,11
2013-11-28 20:15:00-08:00,53.7,,2013-11-28,20:15:00,3,11
2013-11-28 20:30:00-08:00,54.3,,2013-11-28,20:30:00,3,11
2013-11-28 20:45:00-08:00,53.1,,2013-11-28,20:45:00,3,11
2013-11-28 21:00:00-08:00,52.8,57.0,2013-11-28,21:00:00,3,11
2013-11-28 21:15:00-08:00,54.6,,2013-11-28,21:15:00,3,11
2013-11-28 21:30:00-08:00,51.9,,2013-11-28,21:30:00,3,11
2013-11-28 21:45:00-08:00,54.0,,2013-11-28,21:45:00,3,11
2013-11-28 22:00:00-08:00,53.4,59.0,2013-11-28,22:00:00,3,11
2013-11-28 22:15:00-08:00,53.7,,2013-11-28,22:15:00,3,11
2013-11-28 22:30:00-08:00,52.2,,2013-11-28,22:30:00,3,11
2013-11-28 22:45:00-08:00,54.0,,2013-11-28,22:45:00,3,11
2013-11-28 23:00:00-08:00,51.9,55.0,2013-11-28,23:00:00,3,11
2013-11-28 23:15:00-08:00,53.4,,2013-11-28,23:15:00,3,11
2013-11-28 23:30:00-08:00,54.6,,2013-11-28,23:30:00,3,11
2013-11-28 23:45:00-08:00,52.2,,2013-11-28,23:45:00,3,11
2013-11-29 00:00:00-08:00,52.2,53.1,2013-11-29,00:00:00,4,11
2013-11-29 00:15:00-08:00,55.2,,2013-11-29,00:15:00,4,11
2013-11-29 00:30:00-08:00,53.4,,2013-11-29,00:30:00,4,11
2013-11-29 00:45:00-08:00,51.9,,2013-11-29,00:45:00,4,11
2013-11-29 01:00:00-08:00,55.5,53.1,2013-11-29,01:00:00,4,11
2013-11-29 01:15:00-08:00,51.6,,2013-11-29,01:15:00,4,11
2013-11-29 01:30:00-08:00,52.5,,2013-11-29,01:30:00,4,11
2013-11-29 01:45:00-08:00,55.5,,2013-11-29,01:45:00,4,11
2013-11-29 02:00:00-08:00,51.9,51.1,2013-11-29,02:00:00,4,11
2013-11-29 02:15:00-08:00,52.2,,2013-11-29,02:15:00,4,11
2013-11-29 02:30:00-08:00,54.6,,2013-11-29,02:30:00,4,11
2013-11-29 02:45:00-08:00,52.2,,2013-11-29,02:45:00,4,11
2013-11-29 03:00:00-08:00,53.4,48.0,2013-11-29,03:00:00,4,11
2013-11-29 03:15:00-08:00,52.8,,2013-11-29,03:15:00,4,11
2013-11-29 03:30:00-08:00,53.4,,2013-11-29,03:30:00,4,11
2013-11-29 03:45:00-08:00,51.6,,2013-11-29,03:45:00,4,11
2013-11-29 04:00:00-08:00,53.4,48.9,2013-11-29,04:00:00,4,11
2013-11-29 04:15:00-08:00,53.7,,2013-11-29,04:15:00,4,11
2013-11-29 04:30:00-08:00,51.0,,2013-11-29,04:30:00,4,11
2013-11-29 04:45:00-08:00,53.4,,2013-11-29,04:45:00,4,11
2013-11-29 05:00:00-08:00,53.4,50.0,2013-11-29,05:00:00,4,11
2013-11-29 05:15:00-08:00,51.6,,2013-11-29,05:15:00,4,11
2013-11-29 05:30:00-08:00,52.8,,2013-11-29,05:30:00,4,11
2013-11-29 05:45:00-08:00,54.9,,2013-11-29,05:45:00,4,11
2013-11-29 06:00:00-08:00,53.4,46.9,2013-11-29,06:00:00,4,11
2013-11-29 06:15:00-08:00,51.9,,2013-11-29,06:15:00,4,11
2013-11-29 06:30:00-08:00,52.8,,2013-11-29,06:30:00,4,11
2013-11-29 06:45:00-08:00,54.9,,2013-11-29,06:45:00,4,11
2013-11-29 07:00:00-08:00,52.8,48.9,2013-11-29,07:00:00,4,11
2013-11-29 07:15:00-08:00,55.2,,2013-11-29,07:15:00,4,11
2013-11-29 07:30:00-08:00,55.2,,2013-11-29,07:30:00,4,11
2013-11-29 07:45:00-08:00,51.3,,2013-11-29,07:45:00,4,11
2013-11-29 08:00:00-08:00,52.2,50.0,2013-11-29,08:00:00,4,11
2013-11-29 08:15:00-08:00,54.9,,2013-11-29,08:15:00,4,11
2013-11-29 08:30:00-08:00,51.9,,2013-11-29,08:30:00,4,11
2013-11-29 08:45:00-08:00,53.1,,2013-11-29,08:45:00,4,11
2013-11-29 09:00:00-08:00,55.5,55.9,2013-11-29,09:00:00,4,11
2013-11-29 09:15:00-08:00,54.3,,2013-11-29,09:15:00,4,11
2013-11-29 09:30:00-08:00,51.9,,2013-11-29,09:30:00,4,11
2013-11-29 09:45:00-08:00,55.2,,2013-11-29,09:45:00,4,11
2013-11-29 10:00:00-08:00,54.3,57.0,2013-11-29,10:00:00,4,11
2013-11-29 10:15:00-08:00,53.1,,2013-11-29,10:15:00,4,11
2013-11-29 10:30:00-08:00,55.8,,2013-11-29,10:30:00,4,11
2013-11-29 10:45:00-08:00,68.1,,2013-11-29,10:45:00,4,11
2013-11-29 11:00:00-08:00,69.9,57.9,2013-11-29,11:00:00,4,11
2013-11-29 11:15:00-08:00,68.7,,2013-11-29,11:15:00,4,11
2013-11-29 11:30:00-08:00,71.4,,2013-11-29,11:30:00,4,11
2013-11-29 11:45:00-08:00,70.8,,2013-11-29,11:45:00,4,11
2013-11-29 12:00:00-08:00,70.8,57.9,2013-11-29,12:00:00,4,11
2013-11-29 12:15:00-08:00,70.2,,2013-11-29,12:15:00,4,11
2013-11-29 12:30:00-08:00,71.7,,2013-11-29,12:30:00,4,11
2013-11-29 12:45:00-08:00,69.3,,2013-11-29,12:45:00,4,11
2013-11-29 13:00:00-08:00,71.7,61.0,2013-11-29,13:00:00,4,11
2013-11-29 13:15:00-08:00,71.1,,2013-11-29,13:15:00,4,11
2013-11-29 13:30:00-08:00,71.4,,2013-11-29,13:30:00,4,11
2013-11-29 13:45:00-08:00,73.2,,2013-11-29,13:45:00,4,11
2013-11-29 14:00:00-08:00,71.7,60.1,2013-11-29,14:00:00,4,11
2013-11-29 14:15:00-08:00,73.5,,2013-11-29,14:15:00,4,11
2013-11-29 14:30:00-08:00,72.9,,2013-11-29,14:30:00,4,11
2013-11-29 14:45:00-08:00,71.4,,2013-11-29,14:45:00,4,11
2013-11-29 15:00:00-08:00,73.8,61.0,2013-11-29,15:00:00,4,11
2013-11-29 15:15:00-08:00,74.1,,2013-11-29,15:15:00,4,11
2013-11-29 15:30:00-08:00,70.8,,2013-11-29,15:30:00,4,11
2013-11-29 15:45:00-08:00,74.4,,2013-11-29,15:45:00,4,11
2013-11-29 16:00:00-08:00,70.8,60.1,2013-11-29,16:00:00,4,11
2013-11-29 16:15:00-08:00,71.7,,2013-11-29,16:15:00,4,11
2013-11-29 16:30:00-08:00,69.0,57.2,2013-11-29,16:30:00,4,11
2013-11-29 16:45:00-08:00,69.9,,2013-11-29,16:45:00,4,11
2013-11-29 17:00:00-08:00,72.0,55.0,2013-11-29,17:00:00,4,11
2013-11-29 17:15:00-08:00,57.9,,2013-11-29,17:15:00,4,11
2013-11-29 17:30:00-08:00,59.1,,2013-11-29,17:30:00,4,11
2013-11-29 17:45:00-08:00,58.2,,2013-11-29,17:45:00,4,11
2013-11-29 18:00:00-08:00,57.3,55.0,2013-11-29,18:00:00,4,11
2013-11-29 18:15:00-08:00,59.4,,2013-11-29,18:15:00,4,11
2013-11-29 18:30:00-08:00,56.4,,2013-11-29,18:30:00,4,11
2013-11-29 18:45:00-08:00,58.8,,2013-11-29,18:45:00,4,11
2013-11-29 19:00:00-08:00,56.7,55.0,2013-11-29,19:00:00,4,11
2013-11-29 19:15:00-08:00,55.2,,2013-11-29,19:15:00,4,11
2013-11-29 19:30:00-08:00,57.3,,2013-11-29,19:30:00,4,11
2013-11-29 19:45:00-08:00,55.2,,2013-11-29,19:45:00,4,11
2013-11-29 20:00:00-08:00,57.0,54.0,2013-11-29,20:00:00,4,11
2013-11-29 20:15:00-08:00,55.5,,2013-11-29,20:15:00,4,11
2013-11-29 20:30:00-08:00,54.9,,2013-11-29,20:30:00,4,11
2013-11-29 20:45:00-08:00,55.5,,2013-11-29,20:45:00,4,11
2013-11-29 21:00:00-08:00,55.2,54.0,2013-11-29,21:00:00,4,11
2013-11-29 21:15:00-08:00,57.6,,2013-11-29,21:15:00,4,11
2013-11-29 21:30:00-08:00,54.6,,2013-11-29,21:30:00,4,11
2013-11-29 21:45:00-08:00,54.3,,2013-11-29,21:45:00,4,11
2013-11-29 22:00:00-08:00,57.0,53.1,2013-11-29,22:00:00,4,11
2013-11-29 22:15:00-08:00,54.0,,2013-11-29,22:15:00,4,11
2013-11-29 22:30:00-08:00,54.9,,2013-11-29,22:30:00,4,11
2013-11-29 22:45:00-08:00,54.3,,2013-11-29,22:45:00,4,11
2013-11-29 23:00:00-08:00,54.9,52.0,2013-11-29,23:00:00,4,11
2013-11-29 23:15:00-08:00,56.4,,2013-11-29,23:15:00,4,11
2013-11-29 23:30:00-08:00,53.4,,2013-11-29,23:30:00,4,11
2013-11-29 23:45:00-08:00,55.5,,2013-11-29,23:45:00,4,11
2013-11-30 00:00:00-08:00,54.6,51.1,2013-11-30,00:00:00,5,11
